Priority Rank,Suggested Priority,Priority Reason,Class,Module Category,Generated CSV,Todo Status,Class Symbol Status,Y Count,N Count,Partial Count,Open Items,Total Items,Completion Percent,Source,Binding,Class Note
1,High,Already exported in Python with focused low-level I/O regression coverage,CubeTileHandler,Low Level Cube I/O,base_cube_tile_handler_methods.csv,已转换,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/Cube/CubeTileHandler.h,src/bind_low_level_cube_io.cpp,2026-04-09 已在 src/bind_low_level_cube_io.cpp 通过安全 QFile-owned wrapper 暴露构造/update_labels；focused 单测在 tests/unitTest/low_level_cube_io_unit_test.py；smoke 已补符号
1,High,"Not exported yet, but the class looks small enough for a quick win",GainChannelNormalize,Mars Reconnaissance Orbiter,mro_gain_channel_normalize_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/mro/objs/HiCal/GainChannelNormalize.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",GainLineDrift,Mars Reconnaissance Orbiter,mro_gain_line_drift_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/mro/objs/HiCal/GainLineDrift.h,N/A,抽象基类/纯虚接口
1,High,"Stable local wrappers now expose the class because required HiCalConf symbols are not exported by the linked ISIS library",GainNonLinearity,Mars Reconnaissance Orbiter,mro_gain_non_linearity_methods.csv,已转换,Y,3,0,0,0,3,100.00,isis/src/mro/objs/HiCal/GainNonLinearity.h,src/bind_mro_hical.cpp,focused unit test + smoke import coverage via local wrapper
1,High,"Stable local wrappers now expose the class because required HiCalConf symbols are not exported by the linked ISIS library",GainTemperature,Mars Reconnaissance Orbiter,mro_gain_temperature_methods.csv,已转换,Y,3,0,0,0,3,100.00,isis/src/mro/objs/HiCal/GainTemperature.h,src/bind_mro_hical.cpp,focused unit test + smoke import coverage via local wrapper
1,High,"Stable local wrappers now expose the class because required HiCalConf symbols are not exported by the linked ISIS library",GainUnitConversion,Mars Reconnaissance Orbiter,mro_gain_unit_conversion_methods.csv,已转换,Y,3,0,0,0,3,100.00,isis/src/mro/objs/HiCal/GainUnitConversion.h,src/bind_mro_hical.cpp,focused unit test + smoke import coverage via local wrapper
1,High,Fully exported in Python with complete API coverage,AdaptiveGruen,Pattern Matching,base_adaptive_gruen_methods.csv,已转换,Y,2,1,0,0,3,66.67,isis/src/base/objs/AdaptiveGruen/AdaptiveGruen.h,src/base/bind_base_pattern.cpp,
1,High,Already exported in Python with focused constructor/factory regression coverage,MinimumDifference,Pattern Matching,base_minimum_difference_methods.csv,已转换,Y,3,0,0,0,3,100.00,isis/src/base/objs/MinimumDifference/MinimumDifference.h,src/base/bind_base_pattern.cpp,2026-04-10 台账同步：类符号/构造函数/most_lenient_tolerance 已转换；focused 单测与 factory 回归在 tests/unitTest/pattern_unit_test.py
1,High,"Not exported yet, but the class looks small enough for a quick win",CSMSkyMap,"Spice, Instruments, and Cameras",base_csm_sky_map_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/base/objs/CSMSkyMap/CSMSkyMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",IrregularBodyCameraGroundMap,"Spice, Instruments, and Cameras",base_irregular_body_camera_ground_map_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/base/objs/IrregularBodyCameraGroundMap/IrregularBodyCameraGroundMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",PixelFOV,"Spice, Instruments, and Cameras",base_pixel_fov_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/base/objs/PixelFOV/PixelFOV.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",RadarGroundRangeMap,"Spice, Instruments, and Cameras",base_radar_ground_range_map_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/base/objs/RadarGroundRangeMap/RadarGroundRangeMap.h,N/A,
1,High,"Stable local wrapper now exposes the class while preserving runtime plugin-resolution behavior",Plugin,System,base_plugin_methods.csv,已转换,Y,3,0,0,0,3,100.00,reference/upstream_isis/src/base/objs/Plugin/Plugin.h,src/base/bind_base_utility.cpp,2026-04-09 已在 src/base/bind_base_utility.cpp 通过稳定 wrapper 暴露构造/get_plugin；focused 单测在 tests/unitTest/utility_unit_test.py；smoke 已补符号
1,High,"Not exported yet, but the class looks small enough for a quick win",GaussianStretch,Utility,base_gaussian_stretch_methods.csv,未转换,N,0,3,0,3,3,0.00,isis/src/base/objs/GaussianStretch/GaussianStretch.h,isis_pybind_standalone/src/base/bind_base_filters.cpp,
1,High,"Not exported yet, but the class looks small enough for a quick win",ID,Utility,base_id_methods.csv,已转换,Y,3,0,0,0,3,100.00,isis/src/base/objs/ID/ID.h,src/base/bind_base_utility.cpp,2026-04-10 已在 src/base/bind_base_utility.cpp 暴露构造与 next()；focused 单测在 tests/unitTest/utility_unit_test.py
1,High,Already exported in Python with a small remaining API gap,BundleSettings,Control Networks,control_bundle_settings_methods.csv,已转换,Y,51,4,0,4,55,92.73,isis/src/control/objs/BundleSettings/BundleSettings.h,isis_pybind_standalone/src/control/bind_bundle_advanced.cpp; isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-21 已在 bind_control_core.cpp 暴露核心 bundle 配置/观测求解设置/目标体链接
1,High,Already exported in Python with a small remaining API gap,AtmosModel,Radiometric And Photometric Correction,base_atmos_model_methods.csv,已转换,Y,38,4,0,4,42,90.48,isis/src/base/objs/AtmosModel/AtmosModel.h,isis_pybind_standalone/src/base/bind_base_photometry.cpp,2026-04-09 已在 src/base/bind_base_photometry.cpp 扩展抽象基类接口：静态 helper、calc_atm_effect、表生成、setter/getter 与 table 访问器；focused 单测覆盖 helper 真值与表生成行为
1,High,Already exported in Python with a small remaining API gap,Statistics,Statistics,base_statistics_methods.csv,已转换,Y,38,4,0,4,42,90.48,isis/src/base/objs/Statistics/Statistics.h,isis_pybind_standalone/src/bind_statistics.cpp,Qt 类型/信号槽较多
1,High,Already exported in Python with a small remaining API gap,ControlNetStatistics,Control Networks,control_control_net_statistics_methods.csv,已转换,Y,31,4,0,4,35,88.57,isis/src/control/objs/ControlNetStatistics/ControlNetStatistics.h,src/control/bind_control_core.cpp,2026-04-08 已在 bind_control_core.cpp 暴露控制网摘要/标量 getter 簇（构造/枚举/GenerateControlNetStats/Num*/residual/shift getters）；image/point 文件输出接口后续补
1,High,Already exported in Python with a small remaining API gap,WorldMapper,Map Projection,base_world_mapper_methods.csv,已转换,Y,3,4,0,4,7,42.86,isis/src/base/objs/WorldMapper/WorldMapper.h,isis_pybind_standalone/src/base/bind_base_projection.cpp,抽象基类/纯虚接口
1,High,Already exported in Python with a small remaining API gap,ImageHistogram,Statistics,base_image_histogram_methods.csv,已转换,Y,2,4,0,4,6,33.33,isis/src/base/objs/ImageHistogram/ImageHistogram.h,isis_pybind_standalone/src/bind_statistics.cpp,
1,High,Already exported in Python with a small remaining API gap,MocNarrowAngleCamera,Mars Global Surveyor,mgs_moc_narrow_angle_camera_methods.csv,已转换,Y,1,4,0,4,5,20.00,isis/src/mgs/objs/MocNarrowAngleCamera/MocNarrowAngleCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Already exported in Python with a small remaining API gap,CTXCamera,Mars Reconnaissance Orbiter,mro_ctx_camera_methods.csv,已转换,Y,1,4,0,4,5,20.00,isis/src/mro/objs/CTXCamera/CTXCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Already exported in Python with a small remaining API gap,HiriseCamera,Mars Reconnaissance Orbiter,mro_hirise_camera_methods.csv,已转换,Y,1,4,0,4,5,20.00,isis/src/mro/objs/HiriseCamera/HiriseCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Already exported in Python with a small remaining API gap,CameraFactory,"Spice, Instruments, and Cameras",base_camera_factory_methods.csv,已转换,Y,1,4,0,4,5,20.00,isis/src/base/objs/CameraFactory/CameraFactory.h,isis_pybind_standalone/src/bind_camera_factory.cpp,工厂类，静态创建接口较多；第五批已补基础单测与失败路径
1,High,Already exported in Python with a small remaining API gap,LineScanCameraGroundMap,"Spice, Instruments, and Cameras",base_line_scan_camera_ground_map_methods.csv,已转换,Y,1,4,0,4,5,20.00,isis/src/base/objs/LineScanCameraGroundMap/LineScanCameraGroundMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera_hierarchy.cpp,第七批已补符号导出；缺少稳定本地 line-scan cube，后续补行为单测
1,High,Already exported in Python with a small remaining API gap,PushFrameCamera,"Spice, Instruments, and Cameras",base_push_frame_camera_methods.csv,已转换,Y,1,4,0,4,5,20.00,isis/src/base/objs/PushFrameCamera/PushFrameCamera.h,isis_pybind_standalone/src/bind_camera_hierarchy.cpp,相机模型/Spice 依赖；后续建议补真实数据单测
1,High,"Not exported yet, but the class looks small enough for a quick win",ApolloMetricDistortionMap,Apollo,apollo_apollo_metric_distortion_map_methods.csv,未转换,N,0,4,0,4,4,0.00,reference/upstream_isis/src/apollo/objs/ApolloMetricCamera/ApolloMetricDistortionMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",Chandrayaan1M3DistortionMap,Chandrayaan-1,chandrayaan1_chandrayaan1_m3_distortion_map_methods.csv,未转换,N,0,4,0,4,4,0.00,reference/upstream_isis/src/chandrayaan1/objs/Chandrayaan1M3Camera/Chandrayaan1M3DistortionMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ClementineUvvisDistortionMap,Clementine,clementine_clementine_uvvis_distortion_map_methods.csv,未转换,N,0,4,0,4,4,0.00,reference/upstream_isis/src/clementine/objs/UvvisCamera/ClementineUvvisDistortionMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ControlPointV0001,Control Networks,control_control_point_v0001_methods.csv,已转换,N,0,4,0,4,4,0.00,isis/src/control/objs/ControlNetVersioner/ControlPointV0001.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-22 已在 bind_control_core.cpp 暴露 PVL 构造与 protobuf bytes/debug-string 适配接口
1,High,"Not exported yet, but the class looks small enough for a quick win",ControlPointV0002,Control Networks,control_control_point_v0002_methods.csv,已转换,N,0,4,0,4,4,0.00,isis/src/control/objs/ControlNetVersioner/ControlPointV0002.h,isis_pybind_standalone/src/control/bind_control_core.cpp,2026-03-22 已在 bind_control_core.cpp 暴露 PVL/升级构造与 protobuf bytes/debug-string 适配接口
1,High,"Not exported yet, but the class looks small enough for a quick win",Reduce,Geometry,base_reduce_methods.csv,已转换,N,0,4,0,4,4,0.00,isis/src/base/objs/Reduce/Reduce.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,已在 bind_base_geometry.cpp 暴露
1,High,"Not exported yet, but the class looks small enough for a quick win",JP2Error,High Level Cube I/O,base_jp2_error_methods.csv,已转换,N,0,4,0,4,4,0.00,isis/src/base/objs/JP2Error/JP2Error.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,已在高层 cube io 绑定中导出
1,High,"Not exported yet, but the class looks small enough for a quick win",JP2Exporter,High Level Cube I/O,base_jp2_exporter_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/JP2Exporter/JP2Exporter.h,N/A,
1,High,Already exported in Python with a small remaining API gap,SubArea,High Level Cube I/O,base_sub_area_methods.csv,已转换,Y,4,0,0,0,4,100.00,isis/src/base/objs/SubArea/SubArea.h,src/bind_high_level_cube_io.cpp,2026-04-09 已在 src/bind_high_level_cube_io.cpp 暴露 set_sub_area/update_label；focused 单测在 tests/unitTest/high_level_cube_io_unit_test.py；smoke 已补符号
1,High,"Not exported yet, but the class looks small enough for a quick win",TiffExporter,High Level Cube I/O,base_tiff_exporter_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/TiffExporter/TiffExporter.h,N/A,
1,High,Already exported in Python with a small remaining API gap,OriginalLabel,Low Level Cube I/O,base_original_label_methods.csv,已转换,Y,4,0,0,0,4,100.00,reference/upstream_isis/src/base/objs/OriginalLabel/OriginalLabel.h,src/bind_low_level_cube_io.cpp,2026-04-09 已在 src/bind_low_level_cube_io.cpp 暴露 OriginalLabel 构造/return_labels/to_blob；focused 单测在 tests/unitTest/low_level_cube_io_unit_test.py；smoke 已补符号
1,High,"Not exported yet, but the class looks small enough for a quick win",GainFlatField,Mars Reconnaissance Orbiter,mro_gain_flat_field_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/mro/objs/HiCal/GainFlatField.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",HiBlob,Mars Reconnaissance Orbiter,mro_hi_blob_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/mro/objs/HiCal/HiBlob.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",HiEqualization,Mars Reconnaissance Orbiter,mro_hi_equalization_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/mro/objs/HiEqualization/HiEqualization.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",ZeroBufferSmooth,Mars Reconnaissance Orbiter,mro_zero_buffer_smooth_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/mro/objs/HiCal/ZeroBufferSmooth.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",ZeroDark,Mars Reconnaissance Orbiter,mro_zero_dark_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/mro/objs/HiCal/ZeroDark.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",ZeroDarkRate,Mars Reconnaissance Orbiter,mro_zero_dark_rate_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/mro/objs/HiCal/ZeroDarkRate.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",Basis1VariableFunction,Math,base_basis1_variable_function_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/Basis1VariableFunction/Basis1VariableFunction.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",LimitPolygonSeeder,Pattern Matching,base_limit_polygon_seeder_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/LimitPolygonSeeder/LimitPolygonSeeder.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",StripPolygonSeeder,Pattern Matching,base_strip_polygon_seeder_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/StripPolygonSeeder/StripPolygonSeeder.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",PushFrameCameraGroundMap,"Spice, Instruments, and Cameras",base_push_frame_camera_ground_map_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/PushFrameCameraGroundMap/PushFrameCameraGroundMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",RadarSkyMap,"Spice, Instruments, and Cameras",base_radar_sky_map_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/RadarSkyMap/RadarSkyMap.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",ReseauDistortionMap,"Spice, Instruments, and Cameras",base_reseau_distortion_map_methods.csv,未转换,N,0,4,0,4,4,0.00,isis/src/base/objs/ReseauDistortionMap/ReseauDistortionMap.h,N/A,相机模型/Spice 依赖
1,High,Already exported in Python with a small remaining API gap,Target,"Spice, Instruments, and Cameras",base_target_methods.csv,已转换,Y,26,5,0,5,31,83.87,reference/upstream_isis/src/base/objs/Target/Target.h,src/base/bind_base_target.cpp; src/bind_camera.cpp,2026-04-09 已在 src/base/bind_base_target.cpp 补齐 Target(Pvl&) 与 NAIF/frame/body-rotation accessor，并在 src/bind_camera.cpp 新增 Camera.target()；显式 Spice* API 仍因无 Python Spice 绑定而保留未覆盖
1,High,Already exported in Python with a small remaining API gap,FileName,Parsing,base_file_name_methods.csv,已转换,Y,22,5,0,5,27,81.48,isis/src/base/objs/FileName/FileName.h,isis_pybind_standalone/src/base/bind_base_support.cpp,
1,High,Already exported in Python with a small remaining API gap,MsiCamera,Near Earth Asteroid Rendezvous - Shoemaker,near_msi_camera_methods.csv,已转换,Y,1,5,0,5,6,16.67,isis/src/near/objs/MsiCamera/MsiCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Already exported in Python with a small remaining API gap,CameraSkyMap,"Spice, Instruments, and Cameras",base_camera_sky_map_methods.csv,已转换,Y,1,5,0,5,6,16.67,isis/src/base/objs/CameraSkyMap/CameraSkyMap.h,isis_pybind_standalone/src/bind_camera_maps.cpp; isis_pybind_standalone/src/bind_camera.cpp; isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,第六批已补基础单测（相机派生天球几何）
1,High,"Not exported yet, but the class looks small enough for a quick win",VimsSkyMap,Cassini,cassini_vims_sky_map_methods.csv,未转换,N,0,5,0,5,5,0.00,reference/upstream_isis/src/cassini/objs/VimsCamera/VimsSkyMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",Chandrayaan1M3Camera,Chandrayaan-1,chandrayaan1_chandrayaan1_m3_camera_methods.csv,未转换,N,0,5,0,5,5,0.00,reference/upstream_isis/src/chandrayaan1/objs/Chandrayaan1M3Camera/Chandrayaan1M3Camera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ClipperNacRollingShutterCamera,Clipper,clipper_clipper_nac_rolling_shutter_camera_methods.csv,未转换,N,0,5,0,5,5,0.00,reference/upstream_isis/src/clipper/objs/ClipperNacRollingShutterCamera/ClipperNacRollingShutterCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ClipperPushBroomCamera,Clipper,clipper_clipper_push_broom_camera_methods.csv,未转换,N,0,5,0,5,5,0.00,reference/upstream_isis/src/clipper/objs/ClipperPushBroomCamera/ClipperPushBroomCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",BundleAdjust,Control Networks,control_bundle_adjust_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/control/objs/BundleAdjust/BundleAdjust.h,N/A,Qt 类型/信号槽较多
1,High,Fully exported in Python with complete API coverage,DawnFcCamera,Dawn,dawn_dawn_fc_camera_methods.csv,已转换,Y,4,1,0,0,5,80.00,isis/src/dawn/objs/DawnFcCamera/DawnFcCamera.h,src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Fully exported in Python with complete API coverage,DawnVirCamera,Dawn,dawn_dawn_vir_camera_methods.csv,已转换,Y,4,1,0,0,5,80.00,isis/src/dawn/objs/DawnVirCamera/DawnVirCamera.h,src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",Transform,Geometry,base_transform_methods.csv,已转换,N,0,5,0,5,5,0.00,isis/src/base/objs/Transform/Transform.h,isis_pybind_standalone/src/base/bind_base_geometry.cpp,已在 bind_base_geometry.cpp 暴露
1,High,"Not exported yet, but the class looks small enough for a quick win",JP2Importer,High Level Cube I/O,base_jp2_importer_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/base/objs/JP2Importer/JP2Importer.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",QtImporter,High Level Cube I/O,base_qt_importer_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/base/objs/QtImporter/QtImporter.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",StreamExporter,High Level Cube I/O,base_stream_exporter_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/base/objs/StreamExporter/StreamExporter.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",JunoDistortionMap,Juno,juno_juno_distortion_map_methods.csv,未转换,N,0,5,0,5,5,0.00,reference/upstream_isis/src/juno/objs/JunoCamera/JunoDistortionMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Fully exported in Python with complete API coverage,KaguyaMiCamera,Kaguya,kaguya_kaguya_mi_camera_methods.csv,已转换,Y,4,1,0,0,5,80.00,isis/src/kaguya/objs/KaguyaMiCamera/KaguyaMiCamera.h,src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Fully exported in Python with complete API coverage,KaguyaTcCamera,Kaguya,kaguya_kaguya_tc_camera_methods.csv,已转换,Y,4,1,0,0,5,80.00,isis/src/kaguya/objs/KaguyaTcCamera/KaguyaTcCamera.h,src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",MarciDistortionMap,Mars Reconnaissance Orbiter,mro_marci_distortion_map_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/mro/objs/MarciCamera/MarciDistortionMap.h,N/A,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",ZeroReverse,Mars Reconnaissance Orbiter,mro_zero_reverse_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/mro/objs/HiCal/ZeroReverse.h,N/A,抽象基类/纯虚接口
1,High,"Not exported yet, but the class looks small enough for a quick win",CubeCalculator,Math,base_cube_calculator_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/base/objs/CubeCalculator/CubeCalculator.h,N/A,
1,High,Already exported in Python with a small remaining API gap,LabelTranslationManager,Parsing,base_label_translation_manager_methods.csv,已转换,Y,3,2,0,2,5,60.00,reference/upstream_isis/src/base/objs/LabelTranslationManager/LabelTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 注册抽象基类；暴露 auto_translate/parse_specification
1,High,Already exported in Python with a small remaining API gap,PvlTokenizer,Parsing,base_pvl_tokenizer_methods.csv,已转换,Y,5,9,0,9,14,35.71,reference/upstream_isis/src/base/objs/PvlTokenizer/PvlTokenizer.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 暴露构造函数/load/clear/get_token_list
1,High,Already exported in Python with a small remaining API gap,XmlToPvlTranslationManager,Parsing,base_xml_to_pvl_translation_manager_methods.csv,已转换,Y,4,1,0,1,5,80.00,reference/upstream_isis/src/base/objs/XmlToPvlTranslationManager/XmlToPvlTranslationManager.h,src/base/bind_base_pvl.cpp,2026-04-09 已在 src/base/bind_base_pvl.cpp 暴露构造函数/translate/auto_translate
1,High,"Not exported yet, but the class looks small enough for a quick win",GridPolygonSeeder,Pattern Matching,base_grid_polygon_seeder_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/base/objs/GridPolygonSeeder/GridPolygonSeeder.h,N/A,
1,High,"Not exported yet, but the class looks small enough for a quick win",ExportPdsTable,Utility,base_export_pds_table_methods.csv,未转换,N,0,5,0,5,5,0.00,isis/src/base/objs/ExportPdsTable/ExportPdsTable.h,N/A,
1,High,Already exported in Python with a small remaining API gap,ProcessByLine,High Level Cube I/O,base_process_by_line_methods.csv,已转换,Y,8,6,0,6,14,57.14,isis/src/base/objs/ProcessByLine/ProcessByLine.h,isis_pybind_standalone/src/bind_high_level_cube_io.cpp,抽象基类/纯虚接口；流程/回调接口较多
1,High,Already exported in Python with a small remaining API gap,TableRecord,Low Level Cube I/O,base_table_record_methods.csv,已转换,Y,2,6,0,6,8,25.00,isis/src/base/objs/TableRecord/TableRecord.h,isis_pybind_standalone/src/bind_low_level_cube_io.cpp,需注意内存生命周期与数据视图映射
1,High,Already exported in Python with a small remaining API gap,LunarAzimuthalEqualArea,Map Projection,base_lunar_azimuthal_equal_area_methods.csv,已转换,Y,2,6,0,6,8,25.00,isis/src/base/objs/LunarAzimuthalEqualArea/LunarAzimuthalEqualArea.h,isis_pybind_standalone/src/base/bind_base_projection_types.cpp,
1,High,Already exported in Python with a small remaining API gap,CrismCamera,Mars Reconnaissance Orbiter,mro_crism_camera_methods.csv,已转换,Y,1,6,0,6,7,14.29,isis/src/mro/objs/CrismCamera/CrismCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Already exported in Python with a small remaining API gap,MarciCamera,Mars Reconnaissance Orbiter,mro_marci_camera_methods.csv,已转换,Y,1,6,0,6,7,14.29,isis/src/mro/objs/MarciCamera/MarciCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,Already exported in Python with a small remaining API gap,MdisCamera,Messenger,isis_mdis_camera_methods.csv,已转换,Y,1,6,0,6,7,14.29,isis/src/messenger/objs/MdisCamera/MdisCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,第五批已补单测（CameraFactory/层级分派/局部前反投/失败路径）；相机模型/Spice 依赖
1,High,"Not exported yet, but the class looks small enough for a quick win",VimsGroundMap,Cassini,cassini_vims_ground_map_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/cassini/objs/VimsCamera/VimsGroundMap.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",HiresCamera,Clementine,clementine_hires_camera_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/clementine/objs/HiresCamera/HiresCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",LwirCamera,Clementine,clementine_lwir_camera_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/clementine/objs/LwirCamera/LwirCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
1,High,"Not exported yet, but the class looks small enough for a quick win",NirCamera,Clementine,clementine_nir_camera_methods.csv,未转换,N,0,6,0,6,6,0.00,reference/upstream_isis/src/clementine/objs/NirCamera/NirCamera.h,isis_pybind_standalone/src/mission/bind_mission_cameras.cpp,"亦属 Spice, Instruments, and Cameras 相关类；相机模型/Spice 依赖"
